table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,21,0,"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,21,1,"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,21,2,"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,20.319.696.706,20319696706.0,20319696706.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,21,3,"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,-,0.0,0.0,True,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,22,0,19. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,19. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,22,1,19. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,22,2,19. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(8.625.190.000),-8625190000.0,-8625190000.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,22,3,19. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(8.416.150.000),-8416150000.0,-8416150000.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,23,0,20. Tăng/(Giảm) khác về công nợ hoạt động,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,20. Tăng/(Giảm) khác về công nợ hoạt động,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,23,1,20. Tăng/(Giảm) khác về công nợ hoạt động,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,23,2,20. Tăng/(Giảm) khác về công nợ hoạt động,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(51.449.013.875),-51449013875.0,-51449013875.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,23,3,20. Tăng/(Giảm) khác về công nợ hoạt động,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(169.381.188.708),-169381188708.0,-169381188708.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,24,0,21. Chi từ các quỹ của tổ chức tín dụng,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,21. Chi từ các quỹ của tổ chức tín dụng,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,24,1,21. Chi từ các quỹ của tổ chức tín dụng,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,24,2,21. Chi từ các quỹ của tổ chức tín dụng,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(4.672.850.000),-4672850000.0,-4672850000.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,24,3,21. Chi từ các quỹ của tổ chức tín dụng,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(2.882.100.000),-2882100000.0,-2882100000.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,25,0,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,25,1,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,25,2,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,7.801.374.240.320,7801374240320.0,7801374240320.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,25,3,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(7.697.073.884.166),-7697073884166.0,-7697073884166.0,False,False
