table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,24,2,III. Lưu chuyển tiền từ hoạt động tài chính,Năm 2024 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,III. Lưu chuyển tiền từ hoạt động tài chính,,,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,24,3,III. Lưu chuyển tiền từ hoạt động tài chính,Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,III. Lưu chuyển tiền từ hoạt động tài chính,,,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,SHARES,25,0,"1. Tiền thu từ PH cổ phiếu, nhận vốn góp của CSH",CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,"1. Tiền thu từ PH cổ phiếu, nhận vốn góp của CSH",,,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,SHARES,25,1,"1. Tiền thu từ PH cổ phiếu, nhận vốn góp của CSH",Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,31,31.0,31.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,25,2,"1. Tiền thu từ PH cổ phiếu, nhận vốn góp của CSH",Năm 2024 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,282.428.538.646,282428538646.0,282428538646.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,25,3,"1. Tiền thu từ PH cổ phiếu, nhận vốn góp của CSH",Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,-,0.0,0.0,True,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,26,0,2. Tiền thu từ đi vay,CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,2. Tiền thu từ đi vay,,,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,26,1,2. Tiền thu từ đi vay,Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,33,33.0,33.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,26,2,2. Tiền thu từ đi vay,Năm 2024 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,7.350.587.854.135,7350587854135.0,7350587854135.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,26,3,2. Tiền thu từ đi vay,Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,6.761.780.787.221,6761780787221.0,6761780787221.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,27,0,3. Tiền trả nợ gốc vay,CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,3. Tiền trả nợ gốc vay,,,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,27,1,3. Tiền trả nợ gốc vay,Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,34,34.0,34.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,27,2,3. Tiền trả nợ gốc vay,Năm 2024 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,(7.048.323.266.865),-7048323266865.0,-7048323266865.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,27,3,3. Tiền trả nợ gốc vay,Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,(6.246.359.786.374),-6246359786374.0,-6246359786374.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,28,0,"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,28,1,"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,36,36.0,36.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,28,2,"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",Năm 2024 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,(1.438.474.592.000),-1438474592000.0,-1438474592000.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,28,3,"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,(1.249.260.533.100),-1249260533100.0,-1249260533100.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,29,0,Lưu chuyển tiền thuần từ hoạt động tài chính,CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động tài chính,,,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,29,1,Lưu chuyển tiền thuần từ hoạt động tài chính,Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,40,40.0,40.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,29,2,Lưu chuyển tiền thuần từ hoạt động tài chính,Năm 2024 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,(853.781.466.084),-853781466084.0,-853781466084.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,29,3,Lưu chuyển tiền thuần từ hoạt động tài chính,Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,(733.839.532.253),-733839532253.0,-733839532253.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,30,0,Lưu chuyển tiền thuần trong kỳ,CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,Lưu chuyển tiền thuần trong kỳ,,,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,30,1,Lưu chuyển tiền thuần trong kỳ,Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,50,50.0,50.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,30,2,Lưu chuyển tiền thuần trong kỳ,Năm 2024 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,249.723.120.707,249723120707.0,249723120707.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,30,3,Lưu chuyển tiền thuần trong kỳ,Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,87.200.054.938,87200054938.0,87200054938.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,31,0,Tiền và tương đương tiền đầu kỳ,CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,Tiền và tương đương tiền đầu kỳ,,,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,31,1,Tiền và tương đương tiền đầu kỳ,Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,60,60.0,60.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,31,2,Tiền và tương đương tiền đầu kỳ,Năm 2024 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,288.969.487.361,288969487361.0,288969487361.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,31,3,Tiền và tương đương tiền đầu kỳ,Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,201.953.492.369,201953492369.0,201953492369.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,32,0,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,32,1,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,61,61.0,61.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,32,2,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Năm 2024 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,(282.701.822),-282701822.0,-282701822.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,32,3,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,(184.059.946),-184059946.0,-184059946.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,33,0,Tiền và tương đương tiền cuối kỳ,CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,Tiền và tương đương tiền cuối kỳ,,,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,33,1,Tiền và tương đương tiền cuối kỳ,Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,70,70.0,70.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,33,2,Tiền và tương đương tiền cuối kỳ,Năm 2024 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,538.409.906.246,538409906246.0,538409906246.0,False,False
QNS_financial_statements_2024_separate|table_7,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,33,3,Tiền và tương đương tiền cuối kỳ,Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,288.969.487.361,288969487361.0,288969487361.0,False,False
